candidate_approval_number,discipline_root,approval_year,project_type_contexts,discipline_scope_contexts,priority,context_risk,max_segment_density,existence_status,evidence_level,crossref_strict_http_status,crossref_fallback_http_status,openalex_award_http_statuses,openalex_work_http_statuses,exact_web_query,funding_web_query,institution_site_query,next_action,source_errors,warning
50179005,E,2001,general,E09,P3,true,0.820513,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50179005""","""50179005"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50179005""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50179010,E,2001,general,E09,P3,true,0.820513,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50179010""","""50179010"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50179010""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50179014,E,2001,general,E09,P3,true,0.820513,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50179014""","""50179014"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50179014""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50179024,E,2001,general,E09,P3,true,0.820513,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50179024""","""50179024"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50179024""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50179027,E,2001,general,E09,P3,true,0.820513,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50179027""","""50179027"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50179027""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679008,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679008""","""50679008"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679008""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679010,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679010""","""50679010"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679010""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679019,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679019""","""50679019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679026,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679026""","""50679026"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679026""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679038,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679038""","""50679038"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679038""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679050,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679050""","""50679050"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679050""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679051,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679051""","""50679051"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679051""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679067,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679067""","""50679067"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679067""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679071,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679071""","""50679071"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679071""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679072,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679072""","""50679072"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679072""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679079,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679079""","""50679079"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679079""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679083,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679083""","""50679083"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679083""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679087,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679087""","""50679087"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679087""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
50679088,E,2006,general,E09,P3,true,0.820225,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""50679088""","""50679088"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""50679088""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59008494,E,1990,youth_c,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59008494""","""59008494"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59008494""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59008496,E,1990,youth_c,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59008496""","""59008496"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59008496""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29606002,B,1996,youth_c,B08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29606002""","""29606002"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29606002""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
29606010,B,1996,youth_c,B08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""29606010""","""29606010"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""29606010""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778002,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778002""","""59778002"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778002""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778017,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778017""","""59778017"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778017""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778018,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778018""","""59778018"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778018""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778019,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778019""","""59778019"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778019""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778020,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778020""","""59778020"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778020""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778021,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778021""","""59778021"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778021""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778022,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778022""","""59778022"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778022""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778023,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778023""","""59778023"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778023""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
59778024,E,1997,general,E08,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""59778024""","""59778024"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""59778024""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
51147003,E,2011,special,E07,P3,true,0.818182,no_match_all_sources,E_negative_probe_only,200,200,200,200,"""51147003""","""51147003"" ""National Natural Science Foundation of China""","site:edu.cn OR site:ac.cn ""51147003""",exact_web_and_institution_search,,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
